business_name;rank;review_count;categories;rating;address;longitude;latitude;price_range;url
Rueben Dario Middle School;318;;Elementary Schools,Middle Schools & High Schools;0;350 NW 97th Ave Miami, FL 33172;25.7717214;-80.3544789;0;https://www.yelp.com/biz/rueben-dario-middle-school-miami
Rabbi Alexander S Gross Hebrew Academy;319;1;Elementary Schools,Middle Schools & High Schools,Preschools;5.0;2400 Pine Tree Dr Miami Beach, FL 33140;25.802601;-80.129837;0;https://www.yelp.com/biz/rabbi-alexander-s-gross-hebrew-academy-miami-beach
Miami-Dade County Public Schools;320;;Elementary Schools,Middle Schools & High Schools;0;1200 NW 6th Ave Miami, FL 33136;25.7863219;-80.2047009;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-136
Fairglade School;321;;Elementary Schools,Middle Schools & High Schools,Preschools;0;9385 SW 79th Ave Miami, FL 33156;25.683474;-80.322692;0;https://www.yelp.com/biz/fairglade-school-miami
Princeton Christian School;322;2;Elementary Schools,Preschools,Middle Schools & High Schools;3.0;24795 SW 134th Ave Homestead, FL 33030;25.5359394433964;-80.4079815969311;0;https://www.yelp.com/biz/princeton-christian-school-homestead-3
Miami-Dade County Public Schools;323;;Elementary Schools,Middle Schools & High Schools;0;701 E 33rd St Hialeah, FL 33013;25.8531504;-80.2677893;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-21
One Stop Firebird Shop;324;;Middle Schools & High Schools;0;11100 NW 27th St Doral, FL 33172;25.797953;-80.37517;0;https://www.yelp.com/biz/one-stop-firebird-shop-doral
Miami-Dade County Public Schools;325;;Elementary Schools,Middle Schools & High Schools;0;10235 SW 84th St Miami, FL 33173;25.692052;-80.358482;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-52
Miami Beach Senior High School;326;2;Middle Schools & High Schools;4.0;2231 Prairie Ave Miami Beach, FL 33139;25.7991085;-80.1339291;0;https://www.yelp.com/biz/miami-beach-senior-high-school-miami-beach
Florida Christian Academy;327;;Elementary Schools,Middle Schools & High Schools;0;900 W 49th St Hialeah, FL 33012;25.8662471;-80.301809;0;https://www.yelp.com/biz/florida-christian-academy-hialeah
Edison Private School;328;;Elementary Schools,Middle Schools & High Schools;0;3720 E 4th Ave Hialeah, FL 33013;25.8563223;-80.2749289;0;https://www.yelp.com/biz/edison-private-school-hialeah
Miami-Dade County Public Schools;329;;Elementary Schools,Middle Schools & High Schools;0;851 SW 117th Ave Miami, FL 33184;25.7591629;-80.3814906;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-223
Miami-Dade County Public Schools;330;;Elementary Schools,Middle Schools & High Schools;0;5005 NW 112th Ct Doral, FL 33178;25.8191135;-80.3782084;0;https://www.yelp.com/biz/miami-dade-county-public-schools-doral-2
Miami-Dade County Public Schools;331;;Elementary Schools,Middle Schools & High Schools;0;8851 SW 168th St Palmetto Bay, FL 33157;25.615268;-80.335853;0;https://www.yelp.com/biz/miami-dade-county-public-schools-palmetto-bay-3
Miami-Dade County Public Schools;332;;Elementary Schools,Middle Schools & High Schools;0;7525 Coral Way Miami, FL 33155;25.7489732;-80.3183787;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-158
Alexander School;333;;Elementary Schools,Middle Schools & High Schools,Preschools,Child Care & Day Care;0;14850 SW 67th Ave Palmetto Bay, FL 33158;25.6331266;-80.3022916;0;https://www.yelp.com/biz/alexander-school-palmetto-bay
Charles Drew Middle School;334;;Elementary Schools,Middle Schools & High Schools;0;1801 NW 60th St Miami, FL 33142;25.8303507;-80.2275057;0;https://www.yelp.com/biz/charles-drew-middle-school-miami
Miami-Dade County Public Schools;335;;Elementary Schools,Middle Schools & High Schools;0;1025 W 56th St Hialeah, FL 33012;25.8736791;-80.3052768;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-11
Pinewood Acres School;336;;Elementary Schools,Middle Schools & High Schools,Preschools;0;9500 SW 97th Ave Miami, FL 33176;25.680669;-80.352327;0;https://www.yelp.com/biz/pinewood-acres-school-miami
Southwood Middle School;337;1;Middle Schools & High Schools,Community Service/Non-Profit;4.0;16301 SW 80th Ave Palmetto Bay, FL 33157;25.6195151374239;-80.321951508522;0;https://www.yelp.com/biz/southwood-middle-school-palmetto-bay
Miami-Dade County Public Schools;338;;Elementary Schools,Middle Schools & High Schools;0;9797 SW 40th St Miami, FL 33165;25.73361;-80.3527416;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-51
Miami-Dade County Public Schools;339;;Elementary Schools,Middle Schools & High Schools;0;2375 NE 203rd St Miami, FL 33180;25.9640098;-80.1542014;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-68
Miami-Dade County Public Schools;340;;Elementary Schools,Middle Schools & High Schools;0;4251 E 5th Ave Hialeah, FL 33013;25.861244;-80.270718;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-7
Miami-Dade County Public Schools;341;;Elementary Schools,Middle Schools & High Schools;0;600 Ahmad St Opa Locka, FL 33054;25.90428;-80.2481509;0;https://www.yelp.com/biz/miami-dade-county-public-schools-opa-locka-6
Miami-Dade County Public Schools;342;;Elementary Schools,Middle Schools & High Schools;0;1775 NW 60th St Miami, FL 33142;25.8303829;-80.2263293;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-79
Miami-Dade County Public Schools;343;;Elementary Schools,Middle Schools & High Schools;0;660 SW 3rd St Miami, FL 33130;25.7704026;-80.2048074;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-132
Mater Academy East Campus;344;1;Elementary Schools,Colleges & Universities,Middle Schools & High Schools;1.0;458 SW 4th St Miami, FL 33130;25.769767;-80.202238;0;https://www.yelp.com/biz/mater-academy-east-campus-miami
Miami-Dade County Public Schools;345;;Elementary Schools,Middle Schools & High Schools;0;5950 NW 114th Ave Doral, FL 33178;25.827487;-80.382975;0;https://www.yelp.com/biz/miami-dade-county-public-schools-doral-4
Miami-Dade County Public Schools;346;;Elementary Schools,Middle Schools & High Schools;0;251 E 47th St Hialeah, FL 33013;25.8657152;-80.2754645;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-24
Miami-Dade County Public Schools;347;;Elementary Schools,Middle Schools & High Schools;0;9749 NW 127th St Hialeah, FL 33018;25.8890157;-80.3574271;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-26
Miami-Dade County Public Schools;348;;Elementary Schools,Middle Schools & High Schools;0;6020 W 16th Ave Hialeah, FL 33012;25.878354;-80.316146;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-12
Miami-Dade County Public Schools;349;;Elementary Schools,Middle Schools & High Schools;0;4300 Biscayne Blvd Miami, FL 33137;25.8159725;-80.1890891;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-227
Miami-Dade County Public Schools;350;;Elementary Schools,Middle Schools & High Schools;0;314 NW 12th St Miami, FL 33136;25.7853918;-80.2008073;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-141
Atlantis Academy;351;;Elementary Schools,Middle Schools & High Schools;0;9600 SW 107th Ave Miami, FL 33176;25.6793441;-80.3686355;0;https://www.yelp.com/biz/atlantis-academy-miami
Miami-Dade County Public Schools;352;;Elementary Schools,Middle Schools & High Schools;0;4301 N Michigan Ave Miami Beach, FL 33140;25.815824;-80.134849;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-beach-5
Miami-Dade County Public Schools;353;;Elementary Schools,Middle Schools & High Schools;0;4545 SW 104th Ave Miami, FL 33165;25.7255807;-80.3633862;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-35
St John Neumann Elementary School;354;;Elementary Schools,Middle Schools & High Schools;0;12125 SW 107th Ave Miami, FL 33176;25.6567385;-80.3663973;0;https://www.yelp.com/biz/st-john-neumann-elementary-school-miami
Miami-Dade County Public Schools;355;;Elementary Schools,Middle Schools & High Schools;0;7901 NW 103rd St Hialeah, FL 33016;25.8682258;-80.325662;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-30
Miami-Dade County Public Schools;356;;Elementary Schools,Middle Schools & High Schools;0;6735 W 5th Pl Hialeah, FL 33012;25.883515;-80.294281;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-20
Dade Christian School;357;1;Elementary Schools,Middle Schools & High Schools,Preschools;4.0;6601 NW 167th St Hialeah, FL 33015;25.9263163;-80.3061787;0;https://www.yelp.com/biz/dade-christian-school-hialeah
Miami-Dade County Public Schools;358;;Elementary Schools,Middle Schools & High Schools;0;10693 SW 93rd St Miami, FL 33176;25.683247;-80.366226;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-71
Miami-Dade County Public Schools;359;;Elementary Schools,Middle Schools & High Schools;0;16101 NW 44th Ct Opa Locka, FL 33054;25.9081813;-80.2735547;0;https://www.yelp.com/biz/miami-dade-county-public-schools-opa-locka-3
Miami-Dade County Public Schools;360;;Elementary Schools,Middle Schools & High Schools;0;1150 SW 1st St Miami, FL 33130;25.7722936;-80.213824;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-138
Miami-Dade County Public Schools;361;;Elementary Schools,Middle Schools & High Schools;0;150 W McIntyre St Key Biscayne, FL 33149;25.6909814;-80.1668499;0;https://www.yelp.com/biz/miami-dade-county-public-schools-key-biscayne
Miami-Dade County Public Schools;362;;Elementary Schools,Middle Schools & High Schools;0;5987 E 7th Ave Hialeah, FL 33013;25.8771249;-80.2690009;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-34
Miami-Dade County Public Schools;363;;Elementary Schools,Middle Schools & High Schools;0;6027 E 7th Ave Hialeah, FL 33013;25.8776133;-80.2682137;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-13
Miami-Dade County Public Schools;364;;Elementary Schools,Middle Schools & High Schools;0;5601 W 24th Ave Hialeah, FL 33010;25.8733869;-80.3312186;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-23
Archbishop McCarthy High School;365;1;Elementary Schools,Middle Schools & High Schools;5.0;5451 S Flamingo Rd Southwest Ranches, FL 33330;26.0527154;-80.3156376;0;https://www.yelp.com/biz/archbishop-mccarthy-high-school-southwest-ranches
Miami-Dade County Public Schools;366;;Elementary Schools,Middle Schools & High Schools;0;5701 W 24th Ave Hialeah, FL 33016;25.8745234;-80.3301862;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-27
American Christian School and Art Center;367;;Elementary Schools,Middle Schools & High Schools;0;5888 W 20th Ave Hialeah, FL 33016;25.87619;-80.3238354;0;https://www.yelp.com/biz/american-christian-school-and-art-center-hialeah
Miami-Dade County Public Schools;368;;Elementary Schools,Middle Schools & High Schools;0;9300 SW 79th Ave Miami, FL 33156;25.68458;-80.3244952;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-218
Miami-Dade County Public Schools;369;;Elementary Schools,Middle Schools & High Schools;0;6304 E 1st Ave Hialeah, FL 33013;25.8805282;-80.2804013;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-16
Westminster Christian School;370;;Elementary Schools,Middle Schools & High Schools,Preschools;0;6855 SW 152nd St Palmetto Bay, FL 33157;25.6305222883213;-80.304242062457;0;https://www.yelp.com/biz/westminster-christian-school-palmetto-bay
Miami-Dade County Public Schools;371;;Elementary Schools,Middle Schools & High Schools;0;9040 SW 79th Ave Miami, FL 33156;25.6862683;-80.3233854;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-104
Miami-Dade County Public Schools;372;;Elementary Schools,Middle Schools & High Schools;0;12650 SW 109th Ave Miami, FL 33176;25.6509421;-80.3719798;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-102
Miami-Dade County Public Schools;373;;Elementary Schools,Middle Schools & High Schools;0;7450 W 16th Ave Hialeah, FL 33014;25.8901584;-80.3165784;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-14
Monsignor Pace High School;374;;Elementary Schools,Middle Schools & High Schools;0;15600 NW 32nd Ave Opa Locka, FL 33054;25.9166201;-80.2531422;0;https://www.yelp.com/biz/monsignor-pace-high-school-opa-locka
St Lawrence Catholic Church;375;4;Elementary Schools,Middle Schools & High Schools;3.5;2200 NE 191st St Miami, FL 33180;25.951202;-80.15535;0;https://www.yelp.com/biz/st-lawrence-catholic-church-miami
Southeastern High School;376;1;Middle Schools & High Schools;1.0;15327 NW 60th Ave Hialeah, FL 33014;25.912081;-80.2991326;0;https://www.yelp.com/biz/southeastern-high-school-hialeah
American World Wide Academy;377;;Middle Schools & High Schools;0;13215 NW 7th Ave North Miami, FL 33168;25.8958754;-80.2108031;0;https://www.yelp.com/biz/american-world-wide-academy-north-miami
Miami-Dade County Public Schools;378;;Elementary Schools,Middle Schools & High Schools;0;14250 NW 67th Ave Hialeah, FL 33014;25.8951587;-80.3072807;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-22
Miami-Dade County Public Schools;379;;Elementary Schools,Middle Schools & High Schools;0;8950 NE 2nd Ave El Portal, FL 33138;25.857366;-80.1932059;0;https://www.yelp.com/biz/miami-dade-county-public-schools-el-portal
Miami-Dade County Public Schools;380;;Elementary Schools,Middle Schools & High Schools;0;14600 Country Walk Dr Miami, FL 33186;25.6295097;-80.429817;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-26
Miami-Dade County Public Schools;381;;Elementary Schools,Middle Schools & High Schools;0;16301 SW 80th Ave Palmetto Bay, FL 33157;25.619272;-80.321737;0;https://www.yelp.com/biz/miami-dade-county-public-schools-palmetto-bay-2
Keys Gate Charter High School;382;2;Middle Schools & High Schools;3.0;2000 SE 28th Ave Homestead, FL 33035;25.4501231;-80.4335572;0;https://www.yelp.com/biz/keys-gate-charter-high-school-homestead
Princeton Christian School;383;1;Middle Schools & High Schools;5.0;13390 SW 248th St Homestead, FL 33032;25.535504;-80.407769;0;https://www.yelp.com/biz/princeton-christian-school-homestead
Miami-Dade County Public Schools;384;;Elementary Schools,Middle Schools & High Schools;0;15750 SW 47th St Miami, FL 33185;25.7198984;-80.4489886;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-164
College Academy @ BC;385;1;Middle Schools & High Schools;5.0;;26.080745885961;-80.2344343811274;0;https://www.yelp.com/biz/college-academy-bc-davie
Pinecrest Prep Charter School;386;;Elementary Schools,Middle Schools & High Schools;0;15130 SW 80th St Miami, FL 33193;25.6910722;-80.4371107;0;https://www.yelp.com/biz/pinecrest-prep-charter-school-miami
Miami-Dade County Public Schools;387;;Elementary Schools,Middle Schools & High Schools;0;13100 NE 12th Ave North Miami, FL 33161;25.8964932;-80.1747747;0;https://www.yelp.com/biz/miami-dade-county-public-schools-north-miami
Miami-Dade County Public Schools;388;;Elementary Schools,Middle Schools & High Schools;0;1420 Washington Ave Miami Beach, FL 33139;25.7860743;-80.1323158;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-beach
North County K-8 Center;389;1;Middle Schools & High Schools;3.0;3250 NW 207th St Opa-Locka, FL 33056;25.963331;-80.255132;0;https://www.yelp.com/biz/north-county-k-8-center-opa-locka
Miami-Dade County Public Schools;390;;Elementary Schools,Middle Schools & High Schools;0;5000 NW 177th St Miami Gardens, FL 33055;25.933073;-80.283205;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens-11
Youth Co-Op Charter School;391;;Elementary Schools,Middle Schools & High Schools;0;12051 W Okeechobee Rd Hialeah, FL 33018;25.88348;-80.36047;0;https://www.yelp.com/biz/youth-co-op-charter-school-hialeah
Miami-Dade County Public Schools;392;;Elementary Schools,Middle Schools & High Schools;0;7330 W 32nd Ave Hialeah, FL 33018;25.8883379;-80.3487627;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-36
Somerset Silver Palms;393;;Middle Schools & High Schools;0;23255 SW 115th Ave Homestead, FL 33032;25.5512562;-80.3778687;0;https://www.yelp.com/biz/somerset-silver-palms-homestead
Miami-Dade County Public Schools;394;;Elementary Schools,Middle Schools & High Schools;0;4375 NW 173rd Dr Miami Gardens, FL 33055;25.933373;-80.271502;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens-5
Miami-Dade County Public Schools;395;;Elementary Schools,Middle Schools & High Schools;0;800 77th St Miami Beach, FL 33141;25.861283;-80.126681;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-beach-4
Miami-Dade County Public Schools;396;;Elementary Schools,Middle Schools & High Schools;0;5-15301 117th Ave SW Miami, FL 33125;25.6259215;-80.3814602;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-155
Downtown Miami Charter School;397;;Elementary Schools,Middle Schools & High Schools;0;305 NW 3rd Ave Miami, FL 33128;25.777319;-80.1992494;0;https://www.yelp.com/biz/downtown-miami-charter-school-miami
North County Charter School;398;;Elementary Schools,Middle Schools & High Schools;0;3400 NW 135th St Opa Locka, FL 33054;25.896473;-80.255365;0;https://www.yelp.com/biz/north-county-charter-school-opa-locka
Temple Menorah Nursery School;399;;Elementary Schools,Middle Schools & High Schools;0;620 75th St Miami Beach, FL 33141;25.860284;-80.1250249;0;https://www.yelp.com/biz/temple-menorah-nursery-school-miami-beach
Bay Point Schools;400;;Elementary Schools,Middle Schools & High Schools;0;22025 SW 87th Ave Cutler Bay, FL 33190;25.561377;-80.329123;0;https://www.yelp.com/biz/bay-point-schools-cutler-bay
Vankara Educational Center;401;;Elementary Schools,Middle Schools & High Schools;0;13331 Alexandria Dr Opa Locka, FL 33054;25.895536;-80.254229;0;https://www.yelp.com/biz/vankara-educational-center-opa-locka
Yeshva Elementary School;402;;Elementary Schools,Middle Schools & High Schools;0;7902 Carlyle Ave Miami Beach, FL 33141;25.8643845;-80.1249876;0;https://www.yelp.com/biz/yeshva-elementary-school-miami-beach
Miami-Dade County Public Schools;403;;Elementary Schools,Middle Schools & High Schools;0;7450 E Treasure Dr Miami Beach, FL 33141;25.8447419;-80.1462679;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-beach-3
St Rose of Lima Elementary School;404;;Elementary Schools,Middle Schools & High Schools;0;425 NE 105th St Miami Shores, FL 33138;25.8726102;-80.1883939;0;https://www.yelp.com/biz/st-rose-of-lima-elementary-school-miami-shores
Iglesia Betesda Assembly of God;405;;Elementary Schools,Middle Schools & High Schools;0;3300 NW 135th St Opa Locka, FL 33054;25.89648;-80.254051;0;https://www.yelp.com/biz/iglesia-betesda-assembly-of-god-opa-locka
Miami-Dade County Public Schools;406;;Elementary Schools,Middle Schools & High Schools;0;14100 NW 89th Ave Hialeah, FL 33018;25.9023918;-80.3456898;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-32
Miami-Dade County Public Schools;407;;Elementary Schools,Middle Schools & High Schools;0;2349 NW 175th St Miami Gardens, FL 33056;25.9347382;-80.239831;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens
Miami-Dade County Public Schools;408;;Elementary Schools,Middle Schools & High Schools;0;5101 NW 183rd St Miami Gardens, FL 33055;25.9400569;-80.2846985;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens-14
Miami-Dade County Public Schools;409;;Elementary Schools,Middle Schools & High Schools;0;18350 NW 67th Ave Hialeah, FL 33015;25.939445;-80.308522;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah
Mater Gardens Elementary & Middle School;410;;Elementary Schools,Middle Schools & High Schools;0;9010 NW 178th Ln Hialeah, FL 33018;25.9355375;-80.3490152;0;https://www.yelp.com/biz/mater-gardens-elementary-and-middle-school-hialeah
Miami-Dade County Public Schools;411;;Elementary Schools,Middle Schools & High Schools;0;18484 NW 48th Pl Miami Gardens, FL 33055;25.9415867;-80.2814053;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens-7
Miami-Dade County Public Schools;412;;Elementary Schools,Middle Schools & High Schools;0;3050 NW 183rd St Miami Gardens, FL 33056;25.9391176;-80.2513243;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens-17
St Joseph’s Parish School;413;;Elementary Schools,Middle Schools & High Schools;0;8625 Byron Ave Miami Beach, FL 33141;25.8714055;-80.1232728;0;https://www.yelp.com/biz/st-josephs-parish-school-miami-beach
Beth El Congregation;414;;Elementary Schools,Middle Schools & High Schools,Preschools;0;2400 Pine Tree Dr Miami Beach, FL 33140;25.802601;-80.129837;0;https://www.yelp.com/biz/beth-el-congregation-miami-beach
Miami-Dade County Public Schools;415;;Elementary Schools,Middle Schools & High Schools;0;4100 Prairie Ave Miami Beach, FL 33140;25.8138968;-80.1305166;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-beach-2
Miami-Dade County Public Schools;416;;Elementary Schools,Middle Schools & High Schools;0;3737 NW 188th St Miami Gardens, FL 33055;25.9447484;-80.2623245;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens-13
Miami-Dade County Public Schools;417;;Elementary Schools,Middle Schools & High Schools;0;8875 NW 143rd St Hialeah, FL 33018;25.90309;-80.3362057;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-6
Temple Sinai of Hollywood;418;1;Elementary Schools,Middle Schools & High Schools;4.0;1400 N 46th Ave Hollywood, FL 33021;26.0224349;-80.1899685;0;https://www.yelp.com/biz/temple-sinai-of-hollywood-hollywood
Miami-Dade County Public Schools;419;;Elementary Schools,Middle Schools & High Schools;0;6425 Miami Lakeway N Hialeah, FL 33014;25.9182922;-80.3056504;0;https://www.yelp.com/biz/miami-dade-county-public-schools-hialeah-4
Miami-Dade County Public Schools;420;;Elementary Schools,Middle Schools & High Schools;0;19010 NW 37th Ave Miami Gardens, FL 33056;25.946099;-80.2634549;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens-10
Mater Lakes Academy;421;;Middle Schools & High Schools;0;17300 NW 87th Ave Hialeah, FL 33015;25.9310517414492;-80.3422773977969;0;https://www.yelp.com/biz/mater-lakes-academy-hialeah
Trinity Christian School;422;;Middle Schools & High Schools;0;655 NW 125th St North Miami, FL 33168;25.8902709;-80.210063;0;https://www.yelp.com/biz/trinity-christian-school-north-miami
Miami-Dade County Public Schools;423;;Elementary Schools,Middle Schools & High Schools;0;16150 NW 42nd Ave Opa Locka, FL 33054;25.909535;-80.2678843;0;https://www.yelp.com/biz/miami-dade-county-public-schools-opa-locka-8
Miami-Dade County Public Schools;424;;Elementary Schools,Middle Schools & High Schools;0;4444 NW 195th St Miami Gardens, FL 33055;25.9489139;-80.275378;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens-15
Revelation Community Education Center;425;;Elementary Schools,Middle Schools & High Schools;0;125 NE 119th St North Miami, FL 33161;25.8848713;-80.1960182;0;https://www.yelp.com/biz/revelation-community-education-center-north-miami
Toras Emes Middle School;426;;Elementary Schools,Middle Schools & High Schools;0;1051 NE 164th St North Miami Beach, FL 33160;25.9262159;-80.178104;0;https://www.yelp.com/biz/toras-emes-middle-school-north-miami-beach
St Lawrence Catholic Elementary School;427;;Elementary Schools,Middle Schools & High Schools,Preschools;0;2200 NE 191st St Miami, FL 33180;25.951202;-80.15535;0;https://www.yelp.com/biz/st-lawrence-catholic-elementary-school-miami
Miami-Dade County Public Schools;428;;Elementary Schools,Middle Schools & High Schools;0;2201 NW 187th St Miami Gardens, FL 33056;25.945579;-80.238583;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens-3
Miami-Dade County Public Schools;429;;Elementary Schools,Middle Schools & High Schools;0;3101 NW 191st St Miami Gardens, FL 33056;25.9483787;-80.2527526;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens-6
Pembroke Pines Fsu Charter Elementary;430;2;Elementary Schools,Middle Schools & High Schools;5.0;601 SW 172nd Ave Pembroke Pines, FL 33029;26.000708;-80.3759884;0;https://www.yelp.com/biz/pembroke-pines-fsu-charter-elementary-pembroke-pines
Cypress Bay High School;431;5;Middle Schools & High Schools;3.5;18600 Vista Park Blvd Weston, FL 33332;26.065511;-80.397521;0;https://www.yelp.com/biz/cypress-bay-high-school-weston
William Kirlew Jr Academy;432;;Elementary Schools,Middle Schools & High Schools;0;18900 NW 32nd Ave Miami Gardens, FL 33056;25.946728;-80.2540895;0;https://www.yelp.com/biz/william-kirlew-jr-academy-miami-gardens
Miami-Dade County Public Schools;433;;Elementary Schools,Middle Schools & High Schools;0;1840 NE 157th Ter North Miami Beach, FL 33162;25.920603;-80.162725;0;https://www.yelp.com/biz/miami-dade-county-public-schools-north-miami-beach-4
Student School;434;;Middle Schools & High Schools;0;3400 NW 151st Ter Opa Locka, FL 33054;25.911687;-80.257077;0;https://www.yelp.com/biz/student-school-opa-locka
Miami-Dade County Public Schools;435;;Elementary Schools,Middle Schools & High Schools;0;16140 NE 18th Ave North Miami Beach, FL 33162;25.924434;-80.164085;0;https://www.yelp.com/biz/miami-dade-county-public-schools-north-miami-beach-5
Miami-Dade County Public Schools;436;;Elementary Schools,Middle Schools & High Schools;0;15000 Bay Vista Blvd North Miami, FL 33181;25.9140986;-80.1458727;0;https://www.yelp.com/biz/miami-dade-county-public-schools-north-miami-8
Love Thy Kids Academy 2;437;;Elementary Schools,Middle Schools & High Schools;0;19713 NW 37th Ave Opa Locka, FL 33056;25.9554139;-80.2620468;0;https://www.yelp.com/biz/love-thy-kids-academy-2-opa-locka
Miami-Dade County Public Schools;438;;Elementary Schools,Middle Schools & High Schools;0;15355 NW 19th Ave Opa Locka, FL 33054;25.914276;-80.231065;0;https://www.yelp.com/biz/miami-dade-county-public-schools-opa-locka-7
Miami-Dade County Public Schools;439;;Elementary Schools,Middle Schools & High Schools;0;12175 NE 12th Ct North Miami, FL 33161;25.887617;-80.173256;0;https://www.yelp.com/biz/miami-dade-county-public-schools-north-miami-4
Miami-Dade County Public Schools;440;;Elementary Schools,Middle Schools & High Schools;0;13105 NE 7th Ave North Miami, FL 33161;25.8958908;-80.1846441;0;https://www.yelp.com/biz/miami-dade-county-public-schools-north-miami-9
Hochberg Preparatory;441;;Middle Schools & High Schools,Preschools;0;20350 NE 26th Ave Miami, FL 33180;25.9653511047363;-80.150390625;0;https://www.yelp.com/biz/hochberg-preparatory-miami
Miami-Dade County Public Schools;442;;Elementary Schools,Middle Schools & High Schools;0;1840 NW 157th St Opa Locka, FL 33054;25.916616;-80.23117;0;https://www.yelp.com/biz/miami-dade-county-public-schools-opa-locka-5
St Thomas Aquinas High School;443;5;Elementary Schools,Middle Schools & High Schools;3.5;2801 SW 12th St Fort Lauderdale, FL 33312;26.108381;-80.181182;0;https://www.yelp.com/biz/st-thomas-aquinas-high-school-fort-lauderdale
Miami-Dade County Public Schools;444;;Elementary Schools,Middle Schools & High Schools;0;3250 NW 207th St Miami Gardens, FL 33056;25.9632526;-80.2550494;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-gardens-12
Miami-Dade County Public Schools;445;;Elementary Schools,Middle Schools & High Schools;0;1201 NE 125th St North Miami, FL 33161;25.89173;-80.173404;0;https://www.yelp.com/biz/miami-dade-county-public-schools-north-miami-2
Miami-Dade County Public Schools;446;;Elementary Schools,Middle Schools & High Schools;0;16001 Bunche Park School Dr Opa Locka, FL 33054;25.920311;-80.237964;0;https://www.yelp.com/biz/miami-dade-county-public-schools-opa-locka
Miami-Dade County Public Schools;447;;Elementary Schools,Middle Schools & High Schools;0;19400 Gulfstream Rd Cutler Bay, FL 33157;25.5882246;-80.3496822;0;https://www.yelp.com/biz/miami-dade-county-public-schools-cutler-bay-4
David Posnack Jewish Day School;448;1;Middle Schools & High Schools,Preschools;3.0;5890 S Pine Island Rd Davie, FL 33328;26.0463665638228;-80.2594654774005;0;https://www.yelp.com/biz/david-posnack-jewish-day-school-davie
