business_name;rank;review_count;categories;rating;address;longitude;latitude;price_range;url
Sunset Preparatory School Summer;188;;Elementary Schools,Middle Schools & High Schools,Preschools;0;11925 SW 72nd St Miami, FL 33183;25.7012605;-80.3868497;0;https://www.yelp.com/biz/sunset-preparatory-school-summer-miami
Creating & Growing Child Development Center;189;;Child Care & Day Care,Preschools,Elementary Schools;0;6803 SW 117th Ave Miami, FL 33183;25.7024615;-80.3822104;0;https://www.yelp.com/biz/creating-and-growing-child-development-center-miami
Miami-Dade County Public Schools;190;;Elementary Schools,Middle Schools & High Schools;0;17101 NE 7th Ave Miami, FL 33162;25.9333649;-80.185443;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-18
Town Center School;191;;Preschools,Elementary Schools;0;10201 Hammocks Blvd Miami, FL 33196;25.6716959;-80.4419358;0;https://www.yelp.com/biz/town-center-school-miami
Bridgeprep Academy- Downtown Campus;192;;Elementary Schools;0;137 NE 19th St Miami, FL 33132;25.7949678;-80.1919725;0;https://www.yelp.com/biz/bridgeprep-academy-downtown-campus-miami
Miami-Dade County Public Schools;193;;Elementary Schools,Middle Schools & High Schools;0;3400 NW 87th St Miami, FL 33147;25.8518589;-80.2531933;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-6
Our Lady of Lourdes Catholic Elementary School;194;;Elementary Schools,Middle Schools & High Schools;0;14000 SW 112th St Miami, FL 33186;25.662324;-80.422535;0;https://www.yelp.com/biz/our-lady-of-lourdes-catholic-elementary-school-miami
Miami-Dade County Public Schools;195;;Elementary Schools,Middle Schools & High Schools;0;3401 NW 83rd St Miami, FL 33147;25.8519041;-80.2531252;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-47
Atlantis Academy;196;;Elementary Schools,Middle Schools & High Schools;0;9600 SW 107th Ave Miami, FL 33176;25.6793441;-80.3686355;0;https://www.yelp.com/biz/atlantis-academy-miami
Village Green Christian School;197;;Elementary Schools,Middle Schools & High Schools,Preschools;0;4707 SW 127th Ave Miami, FL 33175;25.7217069;-80.3988177;0;https://www.yelp.com/biz/village-green-christian-school-miami
Vann Academy;198;;Elementary Schools,Preschools;0;400 NW 112th Ave Miami, FL 33172;25.773321;-80.378078;0;https://www.yelp.com/biz/vann-academy-miami
Scott James E Community Association;199;;Elementary Schools,Preschools;0;6304 NW 14th Ave Miami, FL 33147;25.8333544;-80.2208673;0;https://www.yelp.com/biz/scott-james-e-community-association-miami-4
Miami-Dade County Public Schools;200;;Elementary Schools,Middle Schools & High Schools;0;6639 SW 74th St South Miami, FL 33143;25.702863;-80.300656;0;https://www.yelp.com/biz/miami-dade-county-public-schools-south-miami-2
US International Christin Academy;201;1;Elementary Schools,Middle Schools & High Schools;1.0;5805 Blue Lagoon Dr Miami, FL 33126;25.783704;-80.292536;0;https://www.yelp.com/biz/us-international-christin-academy-miami
Miami-Dade County Public Schools;202;;Elementary Schools,Middle Schools & High Schools;0;7750 SW 136th St Miami, FL 33156;25.6442466;-80.3184448;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-157
Miami-Dade County Public Schools;203;;Elementary Schools,Middle Schools & High Schools;0;2780 NW 87th St Miami, FL 33147;25.8524961;-80.2447456;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-115
Miami-Dade County Public Schools;204;;Elementary Schools,Middle Schools & High Schools;0;2450 NW 84th St Miami, FL 33147;25.8502483;-80.2387439;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-147
Gladeview Christian School;205;;Elementary Schools,Middle Schools & High Schools,Preschools,Child Care & Day Care;0;12201 SW 26th St Miami, FL 33175;25.745023;-80.392704;0;https://www.yelp.com/biz/gladeview-christian-school-miami
Green Glade Elementary;206;;Elementary Schools;0;3060 SW 127th Ave Miami, FL 33175;25.789587155754;-80.2291858820312;0;https://www.yelp.com/biz/green-glade-elementary-miami
Miami-Dade County Public Schools;207;;Elementary Schools,Middle Schools & High Schools;0;11905 N Miami Ave Miami, FL 33168;25.8854124;-80.197296;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-19
Miami-Dade County Public Schools;208;;Elementary Schools,Middle Schools & High Schools;0;7124 NW 12th Ave Miami, FL 33150;25.839905;-80.217601;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-57
Miami-Dade County Public Schools;209;;Elementary Schools,Middle Schools & High Schools;0;757 NW 66th St Miami, FL 33150;25.8355468;-80.2099;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-199
Miami-Dade County Public Schools;210;;Elementary Schools,Middle Schools & High Schools;0;13137 SW 26th St Miami, FL 33175;25.7438429;-80.4084448;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-126
Just Kids Center Child Care Centr;211;1;Elementary Schools,Preschools,Child Care & Day Care;5.0;12470 SW 8th St Miami, FL 33184;25.7608748;-80.3954822;0;https://www.yelp.com/biz/just-kids-center-child-care-centr-miami
Miami-Dade County Public Schools;212;;Elementary Schools,Middle Schools & High Schools;0;3351 Matilda St Miami, FL 33133;25.729126;-80.243009;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-72
Miami-Dade County Public Schools;213;;Elementary Schools,Middle Schools & High Schools;0;6161 NW 5th Ct Miami, FL 33127;25.8316958;-80.2047388;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-75
Miami-Dade County Public Schools;214;;Elementary Schools,Middle Schools & High Schools;0;5300 Carillo St Coral Gables, FL 33146;25.7211886;-80.2739217;0;https://www.yelp.com/biz/miami-dade-county-public-schools-coral-gables-4
Lago Mar Pre-School;215;;Elementary Schools,Preschools;0;15732 SW 72nd St Miami, FL 33193;25.6988219;-80.44701;0;https://www.yelp.com/biz/lago-mar-pre-school-miami-2
Miami-Dade County Public Schools;216;;Elementary Schools,Middle Schools & High Schools;0;6856 SW 53rd St Miami, FL 33155;25.7207777;-80.3052274;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-33
Turner’s Kindergarten;217;;Elementary Schools,Preschools;0;7168 NW 16th Ave Miami, FL 33147;25.840343;-80.224569;0;https://www.yelp.com/biz/turners-kindergarten-miami
Miami-Dade County Public Schools;218;;Elementary Schools,Middle Schools & High Schools;0;4545 SW 104th Ave Miami, FL 33165;25.7255807;-80.3633862;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-35
Miami-Dade County Public Schools;219;;Elementary Schools,Middle Schools & High Schools;0;3979 Rickenbacker Cswy Miami, FL 33149;25.7390149;-80.166327;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-200
Miami-Dade County Public Schools;220;;Elementary Schools,Middle Schools & High Schools;0;1901 SW 134th Ave Miami, FL 33175;25.7494545;-80.4117832;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-188
Miami-Dade County Public Schools;221;;Elementary Schools,Middle Schools & High Schools;0;500 NW 67th St Miami, FL 33150;25.8357043;-80.2048513;0;https://www.yelp.com/biz/miami-dade-county-public-schools-miami-86
Janet Reno New Chance Alternative Middle School;222;;Elementary Schools,Middle Schools & High Schools;0;6101 NW 2nd Ave Miami, FL 33127;25.8317681;-80.200004;0;https://www.yelp.com/biz/janet-reno-new-chance-alternative-middle-school-miami
